unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
192302863,finalized,3,9/2/2012 17:13,Information source,0.6835,  What is the rotational energy of an average U.S. tornado? 
192302864,finalized,3,9/2/2012 17:09,Information source,0.6865,"Severe weather: was it or wasn't it a tornado? - WAFB Channel , Baton Rouge, LA | "
192302865,finalized,3,9/2/2012 17:19,Information source,1,"Westboro Baptist Church Already Spreading Their Hate in Joplin, Missouri After Tornado: The Westboro Baptist Chu... "
192302866,finalized,3,9/2/2012 17:23,Information source,0.6363,  Holy crap. Animation of weather sat images of #Joplin tornadic supercell exploding into existence. 
192302867,finalized,4,9/2/2012 16:57,Information source,0.7452,"Videos are heartwrenching, help the pets and their families in #joplin "
192302868,finalized,3,9/2/2012 19:35,Information source,1,"reports on CNN on #Tornado coverage in MO, OK and TX is so nerve wrecking!!!! How horrible! Praying for your safety!"
192302869,finalized,3,9/2/2012 19:16,Information source,0.7055,"With the deadliest tornado season in decades, it's getting harder and harder to leave climate change out of the debate: "
192302870,finalized,3,9/2/2012 17:33,Information source,0.7203,VIDEO: Violent tornado caught on film: At least four people have died after tornadoes ripped through the US stat... 
192302871,finalized,3,9/2/2012 17:03,Information source,1,Students send cheer to tornado victims: Tornadoes have been sweeping cities and towns from New England t...  #rinews
192302872,finalized,3,9/2/2012 17:39,Information source,1,  Dog rescued from tornado rubble  #fox
192302873,finalized,4,9/2/2012 17:07,Information source,1,It is now being reported that tornado was one mile at times and was on the ground for fourteen miles.  #Joplin #MDS
192302874,finalized,3,9/2/2012 17:23,Information source,0.6521,Gallery: Barack Obama visits Joplin area devastated by tornado: President Barack Obama visits some of those whos... 
192302875,finalized,3,9/2/2012 16:52,Information source,0.6448,"#PHOTOS: #US #tornado in #Joplin, #Missouri. "
192302876,finalized,3,9/2/2012 17:18,Information source,0.3948,OH MY GOD!  THIS IS TOO MUCH TO SEE!!!! /  #TORNADO
192302877,finalized,3,9/2/2012 17:19,Information source,0.6603,geez...footage of yesterdays tornado in Oklahoma City 
192302878,finalized,3,9/2/2012 16:56,Information source,1,"Images Of Oklahoma Storms, Tornado Damage "
192302879,finalized,3,9/2/2012 16:31,Information source,0.7035,XTRA Lease Birmingham Re-opens Following Tornado Damage  
192302880,finalized,3,9/2/2012 15:52,Information source,0.378,TORNADO WARNING: Champaign; P...   Expires: // :PM   #tornado #ilwx
192302881,finalized,3,9/2/2012 17:10,Information source,0.6865,Amazing --&gt; Building a Mobile Hospital on the Campus of St. John's Mercy Hospital in #Joplin after Tornado - -kF
192302882,finalized,3,9/2/2012 16:35,Information source,0.649,  Wow #Joplin     
192302883,finalized,4,9/2/2012 17:33,Information source,0.7838,"  #BreakingNews DFW Airport pulling passengers off planes, advising people to stay away from windows as tornado bears do ..."
192302884,finalized,3,9/2/2012 17:39,Information source,0.635,  Ramirez cartoon: Financial tornado 
192302885,finalized,3,9/2/2012 17:06,Information source,1,"    Recommended Events, incl.  Family Event & Tornado Relief Train Ride: "
192302886,finalized,3,9/2/2012 14:44,Information source,0.6939,PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fastrip convenience store: 
192302887,finalized,3,9/2/2012 18:35,Information source,1,Mass. towns give thanks tornado toll wasn't worse 
192302888,finalized,4,9/2/2012 17:33,Information source,1,Obama | President | Tornado | Barack | Missouri -  #news
192302889,finalized,3,9/2/2012 17:21,Information source,1,Great first-hand acct of the #Joplin #tornado by an ER doc on duty at St John's: 
192302890,finalized,3,9/2/2012 17:21,Information source,0.6639,Hells yeah.  A circus traveling thru #Joplin stopped & let their elephants help move heavy debris! 
192302891,finalized,4,9/2/2012 17:10,Information source,0.7505,Celebrity: Video: Most Dramatic Tornado Videos of the Week -tabu.com/video-most-dramatic-tornado-videos-of-the-week
192302892,finalized,3,9/2/2012 16:35,Information source,0.6201,  Once again Social Media plays a huge role in disaster reporting:   /via  #joplin #tor ...
192302893,finalized,3,9/2/2012 17:05,Information source,0.6375,"Back from Europe, Obama turns to the rubble and heartache of tornado-ravaged Missouri  #politics #news"
192302894,finalized,3,9/2/2012 17:00,Information source,1,WATCH: Raw Video Of Springfield Tornado  via 
192302895,finalized,3,9/2/2012 19:35,Information source,0.7055,Minneapolis Licensing Gestapo Fine a Local Tree Trimmer $ for Volunteering After a Tornado: A tornado tore th... 
192302896,finalized,3,9/2/2012 17:44,Information source,1,Don't think people in NY could handle a tornado.   Tornado warning in #NYC. Is this the new normal?! 
192302897,finalized,3,9/2/2012 17:02,Information source,0.7256,Click for links to local YouTube videos of yesterday's tornado 
192302898,finalized,3,9/2/2012 17:15,Information source,1,  Guardsman helps rescue tornado victims in #Joplin  cc:  #USArmy
192302899,finalized,3,9/2/2012 17:17,Information source,1,  Obama vows national response to Missouri tornado  
192302900,finalized,3,9/2/2012 17:03,Information source,1,Wowza   New video showing the #tornado ripping thru #Joplin & the aftermath. From : on is hard to watch. 
192302901,finalized,3,9/2/2012 17:01,Information source,1,Read Jess Rollins' story about one family's quest for their son after the tornado: 
192302902,finalized,3,9/2/2012 17:08,Information source,0.6603,  Facebook.com/ReliefPortraits #ReliefPortraits #Joplin #tornado
192302903,finalized,3,9/2/2012 17:23,Information source,0.3709,Videos in the News: Missouri tornado toll hits        
192302904,finalized,3,9/2/2012 16:56,Information source,0.6603,  PHOTOS: A tornado rips through Western Massachusetts | 
192302905,finalized,3,9/2/2012 16:56,Information source,1,Social media helps tornado survivors pick up the pieces 
192302906,finalized,3,9/2/2012 16:52,Information source,0.6576,"  Eric Cantor Holds Tornado Ravaged Joplin, Missouri hostage   #digg #digguser"
192302907,finalized,3,9/2/2012 17:16,Information source,1,This is an eyeopener:  Joplin tornado survivor shares his story  #joplin #tornado
192302908,finalized,3,9/2/2012 18:15,Information source,0.6291,Tornado! /
192302909,finalized,4,9/2/2012 17:11,Information source,0.7552,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
192302910,finalized,3,9/2/2012 17:01,Information source,1,"PHOTOS: Before/After: Satellite Imagery Of Joplin, Mo.  #Joplin"
192302911,finalized,3,9/2/2012 15:38,Information source,0.6522,"  #Tornado warning information for Owensboro, KY "
192302912,finalized,3,9/2/2012 18:15,Information source,1,   Mass. towns give thanks tornado toll wasn't worse   #fb
192302913,finalized,3,9/2/2012 19:22,Information source,0.7055,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
192302914,finalized,3,9/2/2012 17:15,Information source,0.6894,Unbelievable video of a tornado hitting Massachusetts.  Don't miss it tonight on WJZ News at pm.
192302915,finalized,3,9/2/2012 17:14,Information source,1,#FF for amazing bravery to    and  and the people of #joplin!
192302916,finalized,3,9/2/2012 17:12,Information source,0.7116,"MUST watch vid!   singers #WePrayForYou for Japan/US Tornado victims written by  &  - """
192302917,finalized,4,9/2/2012 14:56,Information source,0.7599,TornadoÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s fury caught on tape #
192302918,finalized,3,9/2/2012 16:43,Information source,1,  Radar view of the severe t'storm in Lincoln county. #arwx  
192302919,finalized,3,9/2/2012 16:52,Information source,0.7116,  Update from colleagues in #Joplin with Missouri's Disaster Medical Assistance Team after Sunday's #tornado  ...
192302920,finalized,3,9/2/2012 16:54,Information source,1,How Strong is Your Financial Foundation?: The recent tornado outbreak across the country has lots of folks wonde... 
192302921,finalized,4,9/2/2012 16:52,Information source,0.7148,Tornado lessons could lead to stronger buildings 
192302922,finalized,3,9/2/2012 18:36,Information source,0.6695,Heading to #Joplin with  for  Tune in at  and  for the latest updates. Live stream at KOMU.com
192302923,finalized,4,9/2/2012 16:55,Information source,0.7824,  Gallery: Tornado in Massachusetts 
192302924,finalized,3,9/2/2012 17:10,Information source,1,"Wow, incredible.   Amazing, other-worldly picture from Missouri town after tornado:  #joplin"
192302925,finalized,4,9/2/2012 17:16,Information source,1,Obama pledges to stand by tornado-hit town  #ManilaNews #Manila #worldnews
192302926,finalized,3,9/2/2012 19:35,Information source,1,Birm. Breaking News Tuscaloosa tornado victims remembered in candlelight vigil: Aim of remembrance ce...  #ALnews 
192302927,finalized,4,9/2/2012 17:15,Information source,1,"....ATTENTION!!! For all who are now out of work due to the tornado, there is to be a meeting tomorrow at pm at... "
192302928,finalized,4,9/2/2012 17:10,Information source,0.5228,  Another shot of a tornado in Denton tweeted by  
192302929,finalized,4,9/2/2012 17:00,Information source,1,  High-res images from #JoplinÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ . How to helpÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ . Please help even if just 
192302930,finalized,3,9/2/2012 17:01,Information source,1,Basketball Hall of Fame escapes damage from Springfield tornado | masslive.com 
192302931,finalized,3,9/2/2012 17:21,Information source,1,God Bless!   Marine protects family from #Joplin #tornado in home closet  #Marine
192302932,finalized,3,9/2/2012 16:34,Information source,0.365,"  Mash unit set up in #Joplin, Mo. #NBCNews "
192302933,finalized,3,9/2/2012 17:02,Information source,0.365,"Pres.  will speak at a memorial for those lost in the #tornado in #Joplin, MO.   #CNN"
192302934,finalized,3,9/2/2012 16:58,Information source,1,"  Tornado Langka Terjang Massachusetts,  Tewas  via "
192302935,finalized,4,9/2/2012 17:19,Information source,0.7505,  New Blog Post: Nurse on duty when tornado hit hospital in Missouri 
192302936,finalized,4,9/2/2012 16:43,Information source,0.457,Raw Video: Aerial Tour of #Joplin #Tornado Damage  #Severe #Storm via #AssociatedPress
192302937,finalized,3,9/2/2012 17:19,Information source,1,From the Nat'l Weather Service  Westfield-Springfield-Monson Tornado was a minimum EF in hardest Hit areas. -... - 
192302938,finalized,3,9/2/2012 19:16,Information source,0.7055,Stunning NOAA video: Satellite view of momentous month of tornado-spawning storms fronts:   
192302939,finalized,3,9/2/2012 17:04,Information source,1,Massive tornado strikes Massachusetts - World - NZ Herald News  via  #news
192302940,finalized,3,9/2/2012 16:51,Information source,1,SPC Tornado Watch  Status Reports 
192302941,finalized,3,9/2/2012 17:16,Information source,0.6949,"  Tornado watch issued for New York City, surrounding counties - NBC NY "
192302942,finalized,4,9/2/2012 17:44,Information source,1,  my inventions can stop tornado's and clean pollution  
192302943,finalized,3,9/2/2012 17:00,Information source,1,  No doubt ! that area is not even in tornado alley either--mother nature was pissed ripped Bruce county a new one that nite
192302944,finalized,3,9/2/2012 16:53,Information source,1,"'Any City Can Be Hit by a Tornado' - When many Americans think of  tornadoes, they think of Kansas and Oklahoma, not... "
192302945,finalized,4,9/2/2012 17:32,Information source,0.7623,"Rare tornado touched down in Chico, California. News chopper was able to film it..... "
192302946,finalized,3,9/2/2012 16:34,Information source,0.6695,"AP VIDEO: Obama speaks at a memorial service for tornado victims in Joplin, Mo. ""No one is a stranger.""  -CJ"
192302947,finalized,3,9/2/2012 16:38,Information source,0.7099,"  Panoramic before and after photos depict the power of the Joplin, Mo. tornado "
192302948,finalized,4,9/2/2012 16:27,Information source,0.4954,"  Listen live to Springfield, MA police scanner feed as city continues to respond after tornado "
192302949,finalized,3,9/2/2012 17:01,Information source,1,Tornado Takes Kansas Man On Wild Ride 
192302950,finalized,4,9/2/2012 17:33,Information source,0.7216,"  Despite the best efforts of Eric Cantor.    Post Tornado, Library Is open in Joplin   ..."
192302951,finalized,3,9/2/2012 17:05,Information source,0.7055,"Ridiculous Stormchaser And Mom Flee Fire Tornado Video: Honestly, it's a toss up between which of these I'd like... "
192302952,finalized,3,9/2/2012 17:26,Information source,1,"  In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
192302953,finalized,3,9/2/2012 16:36,Information source,1,#Joplin #Missouri needs a weather break  #joplintornado
192302954,finalized,3,9/2/2012 16:54,Information source,0.6865,  Joplin:  Days Later   #tornado #joplin #destruction
192302955,finalized,4,9/2/2012 16:58,Information source,1,"SHOCKING IMAGES/Joplin, MO wiped off map by tornado..truly heartbreaking..there are no words/plz PRAY   these families"
192302956,finalized,3,9/2/2012 17:08,Information source,0.6571,  #Joplin tornado before/after satellite images to compare  
192302957,finalized,4,9/2/2012 16:56,Information source,0.5184,Live in  minutes at  after the hour on Studio B with Shep... updates on the search and rescue operations underway in #Joplin.
192302958,finalized,3,9/2/2012 19:22,Information source,0.6375,  Here are some photos from #Springfield #MA #tornado damage.    
192302959,finalized,3,9/2/2012 17:12,Information source,1,  MISSOURI:An Animal Lost & Found Facebook Page Established for Joplin  #mowx #joplin #tornado #pe ...
192302960,finalized,3,9/2/2012 16:56,Information source,0.3815,"That's a pretty good specimen of a water tornado - ""Natural Phenomenon Spotted Off Coast Of New South Wales, Australia"" - "
192302961,finalized,4,9/2/2012 17:18,Information source,0.7387,Wednesday Reading: Tornado Facts and Myths  
192302962,finalized,3,9/2/2012 18:39,Information source,1,  Some thoughts on #Joplin after volunteering and seeing some of the destruction - 
192302963,finalized,3,9/2/2012 18:36,Information source,1,What Tips the Balance Toward a Tornado?: Asking scientists about broader patterns that turn stormy weather into ... 
192302964,finalized,3,9/2/2012 16:53,Information source,0.6379,  More side-by-side before & after panoramas from #Joplin #tornado. 
192302965,finalized,3,9/2/2012 16:52,Information source,1,"Like something by Bosch   MT  Amazing, other-worldly picture fr Missouri after tornado  #joplin"
192302966,finalized,3,9/2/2012 16:53,Information source,0.7354,"I favorited a  video  Raw Video: Killer Tornado Rakes Joplin, Mo."
192302967,finalized,3,9/2/2012 17:06,Information source,0.3524, Tornado in MA is crazy! CNN has some great video of it!
192302968,finalized,4,9/2/2012 17:10,Information source,0.7967,This is #terrifying: -Video-Tornado-Strikes-Springfield-Mass-
192302969,finalized,3,9/2/2012 17:03,Information source,1,Avoid Injury During Tornado Cleanup   Please ! #Joplin #Sedalia #Mizzou
192302970,finalized,3,9/2/2012 17:04,Information source,1,Wow.   You've got to see this!  AMAZING video of a tornado formation over the CT River in the Springfield area. 
192302971,finalized,3,9/2/2012 16:52,Information source,0.6675,"Obama vows national response to Missouri tornado: JOPLIN, Missouri  - President Barack Obama said Sunda... "
192302972,finalized,4,9/2/2012 16:55,Information source,0.5388,  Please  this and watch it.  the more people who see it can know what to do if there is a tornado. ...
192302973,finalized,3,9/2/2012 16:32,Information source,0.6613,  How To Protect Yourself In A Car During A Tornado 
192302974,finalized,3,9/2/2012 13:44,Information source,0.7073,  Practice your orgÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s shelter in place plan & use a weather radio to keep employees informed. #Tornado tips 
192302975,finalized,3,9/2/2012 17:26,Information source,0.626,#Joplin Tornados strike -States; at least  dead - updated at : PM CST
192302976,finalized,3,9/2/2012 17:01,Information source,1,Here's an article by a friend of mine who is editor of a local paper in #Joplin 
192302977,finalized,3,9/2/2012 18:15,Information source,0.6949,"  Great story on the TV response to the #joplin disaster.      TV News Rushes to Tornado-Ravaged Joplin, Mo. http ..."
